,r_spotId,title,area_code,Unnamed: 0,date,avgTemp,highTemp,lowTemp,rainProb,weather,datetime,month,weekday,season,Unnamed: 0.1,contentsid,predict
1893,211.0,쉬리의언덕,5,48,2023-11-17,11.75,14,10,30,4,2023-11-17 00:00:00,November,4,fall,,,6.3095145
3358,374.0,조천만세동산,8,73,2023-11-15,12.5,15,11,20,4,2023-11-15 00:00:00,November,2,fall,,,6.308247
1602,179.0,성산포수협활어위판센터,2,18,2023-11-14,12.0,13,11,30,4,2023-11-14 00:00:00,November,1,fall,,,6.307723
3630,404.0,청초밭영농조합법인,4,39,2023-11-17,10.75,13,9,30,4,2023-11-17 00:00:00,November,4,fall,,,6.304764
3644,405.0,초콜릿랜드,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,6.303245
2256,251.0,연대포구,11,105,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,6.291726
938,105.0,미로공원,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,6.288373
3160,352.0,제주올레6코스,5,46,2023-11-15,14.25,18,11,30,4,2023-11-15 00:00:00,November,2,fall,,,6.273738
4286,477.0,황우지해안열두굴,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,6.270064
4255,473.0,화순해안도로,3,34,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,6.2689967
286,32.0,구두미포구,5,52,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,6.262843
1594,178.0,성산포JC공원,2,19,2023-11-15,12.625,15,11,20,4,2023-11-15 00:00:00,November,2,fall,,,6.2582607
1745,194.0,속골유원지,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,6.2581058
326,37.0,귀덕해안도로,10,92,2023-11-16,12.625,18,9,68,4,2023-11-16 00:00:00,November,3,fall,,,6.2547326
1956,218.0,신창항,9,84,2023-11-17,11.375,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,6.247937
1963,219.0,신촌포구,8,73,2023-11-15,12.5,15,11,20,4,2023-11-15 00:00:00,November,2,fall,,,6.2383976
1806,201.0,쇠와꽃승마장,2,24,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,6.2380633
2746,306.0,제라진오프로드제주캠프,8,73,2023-11-15,12.5,15,11,20,4,2023-11-15 00:00:00,November,2,fall,,,6.2379894
3293,366.0,제주항,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,6.2308326
1739,194.0,속골유원지,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,6.2231913
3166,352.0,제주올레6코스,5,52,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,6.217496
1387,155.0,샤이니숲길,8,73,2023-11-15,12.5,15,11,20,4,2023-11-15 00:00:00,November,2,fall,,,6.2169204
2286,255.0,오라동메밀밭,11,99,2023-11-14,12.615384615384617,14,12,30,4,2023-11-14 00:00:00,November,1,fall,,,6.2099023
2463,274.0,용천동굴,6,60,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,6.20572
1654,184.0,세계술박물관,4,43,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,6.204353
2036,227.0,아라리오뮤지엄제주탑동,11,101,2023-11-16,13.375,17,11,75,4,2023-11-16 00:00:00,November,3,fall,,,6.1950474
2054,229.0,아리온승마장,3,29,2023-11-16,13.416666666666666,17,11,64,4,2023-11-16 00:00:00,November,3,fall,,,6.1934433
3620,403.0,청아투명카약,7,65,2023-11-16,12.5,17,10,73,4,2023-11-16 00:00:00,November,3,fall,,,6.189305
4296,478.0,휴림,7,66,2023-11-17,10.5,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,6.187139
1531,171.0,선운정사,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,6.1750917
936,105.0,미로공원,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,6.162264
2331,260.0,와흘메밀마을 체험힐링센터,8,72,2023-11-14,12.153846153846152,13,11,30,4,2023-11-14 00:00:00,November,1,fall,,,6.150897
1266,141.0,산양큰엉곶,9,87,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,6.1431513
2886,321.0,제주목관아,11,105,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,6.134281
1890,211.0,쉬리의언덕,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,6.1321087
801,90.0,라플라이,8,72,2023-11-14,12.153846153846152,13,11,30,4,2023-11-14 00:00:00,November,1,fall,,,6.1274652
1954,218.0,신창항,9,82,2023-11-15,12.583333333333334,15,10,30,4,2023-11-15 00:00:00,November,2,fall,,,6.1256337
2927,326.0,제주바다체험장,6,56,2023-11-16,12.166666666666666,17,8,69,4,2023-11-16 00:00:00,November,3,fall,,,6.122073
147,17.0,거슨세미오름,6,57,2023-11-17,10.041666666666666,11,9,60,4,2023-11-17 00:00:00,November,4,fall,,,6.1036086
1992,222.0,신흥바다낚시공원,8,75,2023-11-17,10.833333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,6.100454
1649,184.0,세계술박물관,4,38,2023-11-16,13.166666666666666,17,10,73,4,2023-11-16 00:00:00,November,3,fall,,,6.0831075
2926,326.0,제주바다체험장,6,55,2023-11-15,11.541666666666666,15,9,20,4,2023-11-15 00:00:00,November,2,fall,,,6.0803313
2779,309.0,제주4.3평화기념관,11,106,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,6.058953
2599,289.0,윗세오름,7,70,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,6.0578227
349,39.0,그대나의뮤즈 클림트to마티스,3,34,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,6.0435405
570,64.0,다이노대발이파크,0,3,2023-11-17,10.5,13,9,30,4,2023-11-17 00:00:00,November,4,fall,,,6.040014
3727,415.0,태웃개,0,1,2023-11-15,11.958333333333334,16,9,30,4,2023-11-15 00:00:00,November,2,fall,,,6.0336876
2774,309.0,제주4.3평화기념관,11,101,2023-11-16,13.375,17,11,75,4,2023-11-16 00:00:00,November,3,fall,,,6.0245743
1960,218.0,신창항,9,88,2023-11-22,14.5,17,12,20,1,2023-11-22 00:00:00,November,2,fall,,,6.021517
2172,242.0,어승생승마장,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,6.020845
939,105.0,미로공원,5,48,2023-11-17,11.75,14,10,30,4,2023-11-17 00:00:00,November,4,fall,,,6.0188828
378,43.0,금능해안도로,10,90,2023-11-14,12.153846153846152,13,11,30,4,2023-11-14 00:00:00,November,1,fall,,,6.0147033
854,95.0,마라도행유람선터미널,1,17,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,6.0133185
144,17.0,거슨세미오름,6,54,2023-11-14,11.23076923076923,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,6.011638
1257,140.0,산양곶자왈,9,87,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,6.011214
2082,232.0,아프리카박물관,5,48,2023-11-17,11.75,14,10,30,4,2023-11-17 00:00:00,November,4,fall,,,6.0045514
1538,171.0,선운정사,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,6.0014415
3859,429.0,표선세화해안도로,6,61,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,5.993846
4165,463.0,협재포구,10,97,2023-11-22,14.5,17,12,20,1,2023-11-22 00:00:00,November,2,fall,,,5.9937334
867,97.0,만장굴매표소,6,57,2023-11-17,10.041666666666666,11,9,60,4,2023-11-17 00:00:00,November,4,fall,,,5.9890094
325,37.0,귀덕해안도로,10,91,2023-11-15,11.708333333333334,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,5.982572
4105,457.0,함덕잠수함,8,73,2023-11-15,12.5,15,11,20,4,2023-11-15 00:00:00,November,2,fall,,,5.980033
3259,363.0,제주종합어시장,11,100,2023-11-15,13.125,16,11,20,4,2023-11-15 00:00:00,November,2,fall,,,5.9645844
1991,222.0,신흥바다낚시공원,8,74,2023-11-16,13.0,16,11,72,4,2023-11-16 00:00:00,November,3,fall,,,5.9547896
2887,321.0,제주목관아,11,106,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,5.950257
2997,334.0,제주승마장,11,99,2023-11-14,12.615384615384617,14,12,30,4,2023-11-14 00:00:00,November,1,fall,,,5.943058
2985,332.0,제주센트럴파크,8,78,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,5.941771
2257,251.0,연대포구,11,106,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,5.9359527
1807,201.0,쇠와꽃승마장,2,25,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,5.9095187
1392,155.0,샤이니숲길,8,78,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,5.9046206
280,32.0,구두미포구,5,46,2023-11-15,14.25,18,11,30,4,2023-11-15 00:00:00,November,2,fall,,,5.903784
146,17.0,거슨세미오름,6,56,2023-11-16,12.166666666666666,17,8,69,4,2023-11-16 00:00:00,November,3,fall,,,5.9019027
3754,418.0,토끼섬,6,55,2023-11-15,11.541666666666666,15,9,20,4,2023-11-15 00:00:00,November,2,fall,,,5.9003396
864,97.0,만장굴매표소,6,54,2023-11-14,11.23076923076923,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,5.897039
3628,404.0,청초밭영농조합법인,4,37,2023-11-15,11.958333333333334,16,9,30,4,2023-11-15 00:00:00,November,2,fall,,,5.8969417
99,12.0,강정천유원지,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,5.8944674
728,81.0,동문공설시장,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.886175
3858,429.0,표선세화해안도로,6,60,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,5.8790536
2980,332.0,제주센트럴파크,8,73,2023-11-15,12.5,15,11,20,4,2023-11-15 00:00:00,November,2,fall,,,5.868766
3734,415.0,태웃개,0,8,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.8600383
2376,265.0,용담공원,11,99,2023-11-14,12.615384615384617,14,12,30,4,2023-11-14 00:00:00,November,1,fall,,,5.859004
3619,403.0,청아투명카약,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,5.855829
1682,187.0,세리월드카트레이싱,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.8532515
4294,478.0,휴림,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,5.8255954
2208,246.0,얼라이브카트,5,48,2023-11-17,11.75,14,10,30,4,2023-11-17 00:00:00,November,4,fall,,,5.8255577
287,32.0,구두미포구,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.8150682
3133,349.0,제주올레1코스,2,19,2023-11-15,12.625,15,11,20,4,2023-11-15 00:00:00,November,2,fall,,,5.8149056
332,37.0,귀덕해안도로,10,98,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,5.808922
575,64.0,다이노대발이파크,0,8,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.8088217
3689,410.0,코난비치,6,62,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.80787
2963,330.0,제주사려니숲에코힐링,8,74,2023-11-16,13.0,16,11,72,4,2023-11-16 00:00:00,November,3,fall,,,5.8055096
4256,473.0,화순해안도로,3,35,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.801721
421,47.0,김녕오조해안도로,6,61,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,5.7989955
1199,134.0,산방굴사,3,29,2023-11-16,13.416666666666666,17,11,64,4,2023-11-16 00:00:00,November,3,fall,,,5.794043
55,7.0,가문동포구,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,5.78805
1267,141.0,산양큰엉곶,9,88,2023-11-22,14.5,17,12,20,1,2023-11-22 00:00:00,November,2,fall,,,5.787378
2251,251.0,연대포구,11,100,2023-11-15,13.125,16,11,20,4,2023-11-15 00:00:00,November,2,fall,,,5.7851453
4287,477.0,황우지해안열두굴,5,48,2023-11-17,11.75,14,10,30,4,2023-11-17 00:00:00,November,4,fall,,,5.7832522
2099,234.0,안덕산방도서관,3,29,2023-11-16,13.416666666666666,17,11,64,4,2023-11-16 00:00:00,November,3,fall,,,5.7782946
1311,146.0,삼양해안도로,11,105,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,5.762931
3759,418.0,토끼섬,6,60,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,5.7620254
3761,418.0,토끼섬,6,62,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.76195
993,111.0,백록담,5,48,2023-11-17,11.75,14,10,30,4,2023-11-17 00:00:00,November,4,fall,,,5.7470536
1631,182.0,성읍랜드,4,38,2023-11-16,13.166666666666666,17,10,73,4,2023-11-16 00:00:00,November,3,fall,,,5.7378516
1676,187.0,세리월드카트레이싱,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,5.736928
3005,334.0,제주승마장,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.728445
1898,211.0,쉬리의언덕,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.728041
3635,404.0,청초밭영농조합법인,4,44,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.7232924
4070,453.0,한림수협위판장,10,92,2023-11-16,12.625,18,9,68,4,2023-11-16 00:00:00,November,3,fall,,,5.717305
416,47.0,김녕오조해안도로,6,56,2023-11-16,12.166666666666666,17,8,69,4,2023-11-16 00:00:00,November,3,fall,,,5.7164764
4140,461.0,해맞이해안로,6,54,2023-11-14,11.23076923076923,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,5.7137265
2936,327.0,제주별빛누리공원,11,101,2023-11-16,13.375,17,11,75,4,2023-11-16 00:00:00,November,3,fall,,,5.711513
4284,477.0,황우지해안열두굴,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,5.7069697
2294,255.0,오라동메밀밭,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.7047157
420,47.0,김녕오조해안도로,6,60,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,5.701034
2289,255.0,오라동메밀밭,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,5.698319
3357,374.0,조천만세동산,8,72,2023-11-14,12.153846153846152,13,11,30,4,2023-11-14 00:00:00,November,1,fall,,,5.69704
379,43.0,금능해안도로,10,91,2023-11-15,11.708333333333334,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,5.6831646
4143,461.0,해맞이해안로,6,57,2023-11-17,10.041666666666666,11,9,60,4,2023-11-17 00:00:00,November,4,fall,,,5.682256
3626,403.0,청아투명카약,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.6821795
1955,218.0,신창항,9,83,2023-11-16,13.166666666666666,17,10,64,4,2023-11-16 00:00:00,November,3,fall,,,5.666465
2881,321.0,제주목관아,11,100,2023-11-15,13.125,16,11,20,4,2023-11-15 00:00:00,November,2,fall,,,5.6579685
944,105.0,미로공원,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.6570754
3288,366.0,제주항,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,5.655594
1258,140.0,산양곶자왈,9,88,2023-11-22,14.5,17,12,20,1,2023-11-22 00:00:00,November,2,fall,,,5.6554413
4301,478.0,휴림,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.6519446
849,95.0,마라도행유람선터미널,1,12,2023-11-17,10.708333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,5.646528
2339,260.0,와흘메밀마을 체험힐링센터,8,80,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.6457057
1349,150.0,새별오름나홀로나무,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.6450386
1533,171.0,선운정사,7,66,2023-11-17,10.5,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,5.634652
568,64.0,다이노대발이파크,0,1,2023-11-15,11.958333333333334,16,9,30,4,2023-11-15 00:00:00,November,2,fall,,,5.632195
3945,439.0,하효항,5,48,2023-11-17,11.75,14,10,30,4,2023-11-17 00:00:00,November,4,fall,,,5.631404
809,90.0,라플라이,8,80,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.6222773
3067,341.0,제주올레14-1코스,3,34,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,5.61743
62,7.0,가문동포구,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.6144
3950,439.0,하효항,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.612228
1558,174.0,성김대건신부표착기념관,9,82,2023-11-15,12.583333333333334,15,10,30,4,2023-11-15 00:00:00,November,2,fall,,,5.61214
803,90.0,라플라이,8,74,2023-11-16,13.0,16,11,72,4,2023-11-16 00:00:00,November,3,fall,,,5.602149
119,14.0,갯깍주상절리대,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,5.596917
4236,471.0,화순용천수담수풀장,3,33,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,5.596877
546,61.0,놀라운트릭아이미술관,10,96,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,5.5956845
3161,352.0,제주올레6코스,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,5.5927434
2986,332.0,제주센트럴파크,8,79,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,5.5859976
1892,211.0,쉬리의언덕,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,5.572584
1703,190.0,소금막해변,4,38,2023-11-16,13.166666666666666,17,10,73,4,2023-11-16 00:00:00,November,3,fall,,,5.5663424
3942,439.0,하효항,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,5.5551214
2844,317.0,제주라프,8,72,2023-11-14,12.153846153846152,13,11,30,4,2023-11-14 00:00:00,November,1,fall,,,5.555102
846,95.0,마라도행유람선터미널,1,9,2023-11-14,11.76923076923077,14,10,30,4,2023-11-14 00:00:00,November,1,fall,,,5.554559
775,87.0,두산봉,2,19,2023-11-15,12.625,15,11,20,4,2023-11-15 00:00:00,November,2,fall,,,5.5515122
1393,155.0,샤이니숲길,8,79,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,5.548847
1998,223.0,신흥해수욕장,8,72,2023-11-14,12.153846153846152,13,11,30,4,2023-11-14 00:00:00,November,1,fall,,,5.546649
1530,171.0,선운정사,7,63,2023-11-14,11.76923076923077,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,5.5426793
3381,376.0,조천항,8,78,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,5.5393343
3755,418.0,토끼섬,6,56,2023-11-16,12.166666666666666,17,8,69,4,2023-11-16 00:00:00,November,3,fall,,,5.5223665
3944,439.0,하효항,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,5.4959044
1953,218.0,신창항,9,81,2023-11-14,12.538461538461538,13,12,30,4,2023-11-14 00:00:00,November,1,fall,,,5.4932184
1563,174.0,성김대건신부표착기념관,9,87,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,5.4907713
524,59.0,녹산로유채꽃도로,4,38,2023-11-16,13.166666666666666,17,10,73,4,2023-11-16 00:00:00,November,3,fall,,,5.487728
281,32.0,구두미포구,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,5.4744673
1604,179.0,성산포수협활어위판센터,2,20,2023-11-16,13.291666666666666,17,10,72,4,2023-11-16 00:00:00,November,3,fall,,,5.4645863
440,49.0,김녕포구,6,62,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.448518
327,37.0,귀덕해안도로,10,93,2023-11-17,10.875,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,5.442132
3684,410.0,코난비치,6,57,2023-11-17,10.041666666666666,11,9,60,4,2023-11-17 00:00:00,November,4,fall,,,5.4410844
3066,341.0,제주올레14-1코스,3,33,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,5.432794
4148,461.0,해맞이해안로,6,62,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.427715
2384,265.0,용담공원,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.4262877
3180,354.0,제주올레8코스,5,48,2023-11-17,11.75,14,10,30,4,2023-11-17 00:00:00,November,4,fall,,,5.417113
1312,146.0,삼양해안도로,11,106,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,5.4071574
3726,415.0,태웃개,0,0,2023-11-14,11.846153846153848,15,9,30,4,2023-11-14 00:00:00,November,1,fall,,,5.4012785
107,12.0,강정천유원지,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.3892817
2933,326.0,제주바다체험장,6,62,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.367061
3681,410.0,코난비치,6,54,2023-11-14,11.23076923076923,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,5.3491125
3177,354.0,제주올레8코스,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,5.3408294
4164,463.0,협재포구,10,96,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,5.3382325
990,111.0,백록담,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,5.3326793
4106,457.0,함덕잠수함,8,74,2023-11-16,13.0,16,11,72,4,2023-11-16 00:00:00,November,3,fall,,,5.317674
3621,403.0,청아투명카약,7,66,2023-11-17,10.5,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,5.31539
3376,376.0,조천항,8,73,2023-11-15,12.5,15,11,20,4,2023-11-15 00:00:00,November,2,fall,,,5.2815638
2000,223.0,신흥해수욕장,8,74,2023-11-16,13.0,16,11,72,4,2023-11-16 00:00:00,November,3,fall,,,5.2805214
2334,260.0,와흘메밀마을 체험힐링센터,8,75,2023-11-17,10.833333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,5.2789187
101,12.0,강정천유원지,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,5.272959
2745,306.0,제라진오프로드제주캠프,8,72,2023-11-14,12.153846153846152,13,11,30,4,2023-11-14 00:00:00,November,1,fall,,,5.271738
435,49.0,김녕포구,6,57,2023-11-17,10.041666666666666,11,9,60,4,2023-11-17 00:00:00,November,4,fall,,,5.2671814
3627,404.0,청초밭영농조합법인,4,36,2023-11-14,11.461538461538462,14,9,30,4,2023-11-14 00:00:00,November,1,fall,,,5.2645264
2079,232.0,아프리카박물관,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,5.2623005
804,90.0,라플라이,8,75,2023-11-17,10.833333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,5.2554884
595,67.0,답다니탑망대,2,19,2023-11-15,12.625,15,11,20,4,2023-11-15 00:00:00,November,2,fall,,,5.2515044
57,7.0,가문동포구,7,66,2023-11-17,10.5,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,5.24761
2460,274.0,용천동굴,6,57,2023-11-17,10.041666666666666,11,9,60,4,2023-11-17 00:00:00,November,4,fall,,,5.2462444
2213,246.0,얼라이브카트,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.2440844
4237,471.0,화순용천수담수풀장,3,34,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,5.2411027
547,61.0,놀라운트릭아이미술관,10,97,2023-11-22,14.5,17,12,20,1,2023-11-22 00:00:00,November,2,fall,,,5.239911
4076,453.0,한림수협위판장,10,98,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,5.2304025
2747,306.0,제라진오프로드제주캠프,8,74,2023-11-16,13.0,16,11,72,4,2023-11-16 00:00:00,November,3,fall,,,5.2274575
3268,364.0,제주카약올레,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,5.225294
3618,403.0,청아투명카약,7,63,2023-11-14,11.76923076923077,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,5.2234197
2260,252.0,연화지,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,5.2210736
3097,345.0,제주올레16코스,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,5.2200713
4292,477.0,황우지해안열두굴,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,5.20178
4293,478.0,휴림,7,63,2023-11-14,11.76923076923077,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,5.1931863
1341,150.0,새별오름나홀로나무,7,63,2023-11-14,11.76923076923077,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,5.1862764
3382,376.0,조천항,8,79,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,5.183561
3359,374.0,조천만세동산,8,74,2023-11-16,13.0,16,11,72,4,2023-11-16 00:00:00,November,3,fall,,,5.169646
3093,344.0,제주올레15-B코스,7,69,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,5.165263
54,7.0,가문동포구,7,63,2023-11-14,11.76923076923077,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,5.155637
3270,364.0,제주카약올레,7,66,2023-11-17,10.5,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,5.15224
381,43.0,금능해안도로,10,93,2023-11-17,10.875,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,5.1427174
1564,174.0,성김대건신부표착기념관,9,88,2023-11-22,14.5,17,12,20,1,2023-11-22 00:00:00,November,2,fall,,,5.134998
