	r_spotId	관광지명	area_code	Unnamed: 0	date	avgTemp	highTemp	lowTemp	rainProb	weather	datetime	month	weekday	season
3764	419	토이파크	3	29	2023-11-16	13.416666666666666	17	11	64	4	2023-11-16	November	3	fall
3765	419	토이파크	3	30	2023-11-17	10.75	12	10	60	4	2023-11-17	November	4	fall
3766	419	토이파크	3	31	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3767	419	토이파크	3	32	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3768	419	토이파크	3	33	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3769	419	토이파크	3	34	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3770	419	토이파크	3	35	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3771	420	토토아뜰리에	7	63	2023-11-14	11.76923076923077	13	10	30	4	2023-11-14	November	1	fall
3772	420	토토아뜰리에	7	64	2023-11-15	11.791666666666666	15	9	30	4	2023-11-15	November	2	fall
3773	420	토토아뜰리에	7	65	2023-11-16	12.5	17	10	73	4	2023-11-16	November	3	fall
3774	420	토토아뜰리에	7	66	2023-11-17	10.5	12	10	60	4	2023-11-17	November	4	fall
3775	420	토토아뜰리에	7	67	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3776	420	토토아뜰리에	7	68	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3777	420	토토아뜰리에	7	69	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3778	420	토토아뜰리에	7	70	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3779	420	토토아뜰리에	7	71	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3780	421	파더스가든	3	27	2023-11-14	12.23076923076923	14	11	30	4	2023-11-14	November	1	fall
3781	421	파더스가든	3	28	2023-11-15	12.541666666666666	16	10	30	4	2023-11-15	November	2	fall
3782	421	파더스가든	3	29	2023-11-16	13.416666666666666	17	11	64	4	2023-11-16	November	3	fall
3783	421	파더스가든	3	30	2023-11-17	10.75	12	10	60	4	2023-11-17	November	4	fall
3784	421	파더스가든	3	31	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3785	421	파더스가든	3	32	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3786	421	파더스가든	3	33	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3787	421	파더스가든	3	34	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3788	421	파더스가든	3	35	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3789	422	판포포구	9	81	2023-11-14	12.538461538461538	13	12	30	4	2023-11-14	November	1	fall
3790	422	판포포구	9	82	2023-11-15	12.583333333333334	15	10	30	4	2023-11-15	November	2	fall
3791	422	판포포구	9	83	2023-11-16	13.166666666666666	17	10	64	4	2023-11-16	November	3	fall
3792	422	판포포구	9	84	2023-11-17	11.375	12	10	60	4	2023-11-17	November	4	fall
3793	422	판포포구	9	85	2023-11-18	12.0	14	10	40	1	2023-11-18	November	5	fall
3794	422	판포포구	9	86	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3795	422	판포포구	9	87	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3796	422	판포포구	9	88	2023-11-22	14.5	17	12	20	1	2023-11-22	November	2	fall
3797	422	판포포구	9	89	2023-11-23	13.5	15	12	40	4	2023-11-23	November	3	fall
3798	423	퍼시픽랜드마린스테이지	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
3799	423	퍼시픽랜드마린스테이지	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
3800	423	퍼시픽랜드마린스테이지	5	47	2023-11-16	15.041666666666666	19	13	66	4	2023-11-16	November	3	fall
3801	423	퍼시픽랜드마린스테이지	5	48	2023-11-17	11.75	14	10	30	4	2023-11-17	November	4	fall
3802	423	퍼시픽랜드마린스테이지	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3803	423	퍼시픽랜드마린스테이지	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3804	423	퍼시픽랜드마린스테이지	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3805	423	퍼시픽랜드마린스테이지	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3806	423	퍼시픽랜드마린스테이지	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3807	424	퍼시픽리솜	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
3808	424	퍼시픽리솜	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
3809	424	퍼시픽리솜	5	47	2023-11-16	15.041666666666666	19	13	66	4	2023-11-16	November	3	fall
3810	424	퍼시픽리솜	5	48	2023-11-17	11.75	14	10	30	4	2023-11-17	November	4	fall
3811	424	퍼시픽리솜	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3812	424	퍼시픽리솜	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3813	424	퍼시픽리솜	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3814	424	퍼시픽리솜	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3815	424	퍼시픽리솜	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3816	425	평대리해수욕장	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
3817	425	평대리해수욕장	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
3818	425	평대리해수욕장	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
3819	425	평대리해수욕장	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
3820	425	평대리해수욕장	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
3821	425	평대리해수욕장	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
3822	425	평대리해수욕장	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
3823	425	평대리해수욕장	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
3824	425	평대리해수욕장	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
3825	426	포도뮤지엄	3	27	2023-11-14	12.23076923076923	14	11	30	4	2023-11-14	November	1	fall
3826	426	포도뮤지엄	3	28	2023-11-15	12.541666666666666	16	10	30	4	2023-11-15	November	2	fall
3827	426	포도뮤지엄	3	29	2023-11-16	13.416666666666666	17	11	64	4	2023-11-16	November	3	fall
3828	426	포도뮤지엄	3	30	2023-11-17	10.75	12	10	60	4	2023-11-17	November	4	fall
3829	426	포도뮤지엄	3	31	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3830	426	포도뮤지엄	3	32	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3831	426	포도뮤지엄	3	33	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3832	426	포도뮤지엄	3	34	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3833	426	포도뮤지엄	3	35	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3834	427	포레스트사파리	8	72	2023-11-14	12.153846153846152	13	11	30	4	2023-11-14	November	1	fall
3835	427	포레스트사파리	8	73	2023-11-15	12.5	15	11	20	4	2023-11-15	November	2	fall
3836	427	포레스트사파리	8	74	2023-11-16	13.0	16	11	72	4	2023-11-16	November	3	fall
3837	427	포레스트사파리	8	75	2023-11-17	10.833333333333334	12	10	60	4	2023-11-17	November	4	fall
3838	427	포레스트사파리	8	76	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3839	427	포레스트사파리	8	77	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3840	427	포레스트사파리	8	78	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3841	427	포레스트사파리	8	79	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3842	427	포레스트사파리	8	80	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3843	428	표선민속오일시장	4	36	2023-11-14	11.461538461538462	14	9	30	4	2023-11-14	November	1	fall
3844	428	표선민속오일시장	4	37	2023-11-15	11.958333333333334	16	9	30	4	2023-11-15	November	2	fall
3845	428	표선민속오일시장	4	38	2023-11-16	13.166666666666666	17	10	73	4	2023-11-16	November	3	fall
3846	428	표선민속오일시장	4	39	2023-11-17	10.75	13	9	30	4	2023-11-17	November	4	fall
3847	428	표선민속오일시장	4	40	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
3848	428	표선민속오일시장	4	41	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
3849	428	표선민속오일시장	4	42	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
3850	428	표선민속오일시장	4	43	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
3851	428	표선민속오일시장	4	44	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
3852	429	표선세화해안도로	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
3853	429	표선세화해안도로	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
3854	429	표선세화해안도로	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
3855	429	표선세화해안도로	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
3856	429	표선세화해안도로	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
3857	429	표선세화해안도로	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
3858	429	표선세화해안도로	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
3859	429	표선세화해안도로	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
3860	429	표선세화해안도로	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
3861	430	표선해수욕장	4	36	2023-11-14	11.461538461538462	14	9	30	4	2023-11-14	November	1	fall
3862	430	표선해수욕장	4	37	2023-11-15	11.958333333333334	16	9	30	4	2023-11-15	November	2	fall
3863	430	표선해수욕장	4	38	2023-11-16	13.166666666666666	17	10	73	4	2023-11-16	November	3	fall
3864	430	표선해수욕장	4	39	2023-11-17	10.75	13	9	30	4	2023-11-17	November	4	fall
3865	430	표선해수욕장	4	40	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
3866	430	표선해수욕장	4	41	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
3867	430	표선해수욕장	4	42	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
3868	430	표선해수욕장	4	43	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
3869	430	표선해수욕장	4	44	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
3870	431	플레이네이쳐	3	27	2023-11-14	12.23076923076923	14	11	30	4	2023-11-14	November	1	fall
3871	431	플레이네이쳐	3	28	2023-11-15	12.541666666666666	16	10	30	4	2023-11-15	November	2	fall
3872	431	플레이네이쳐	3	29	2023-11-16	13.416666666666666	17	11	64	4	2023-11-16	November	3	fall
3873	431	플레이네이쳐	3	30	2023-11-17	10.75	12	10	60	4	2023-11-17	November	4	fall
3874	431	플레이네이쳐	3	31	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3875	431	플레이네이쳐	3	32	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3876	431	플레이네이쳐	3	33	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3877	431	플레이네이쳐	3	34	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3878	431	플레이네이쳐	3	35	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3879	432	피규어뮤지엄제주	3	27	2023-11-14	12.23076923076923	14	11	30	4	2023-11-14	November	1	fall
3880	432	피규어뮤지엄제주	3	28	2023-11-15	12.541666666666666	16	10	30	4	2023-11-15	November	2	fall
3881	432	피규어뮤지엄제주	3	29	2023-11-16	13.416666666666666	17	11	64	4	2023-11-16	November	3	fall
3882	432	피규어뮤지엄제주	3	30	2023-11-17	10.75	12	10	60	4	2023-11-17	November	4	fall
3883	432	피규어뮤지엄제주	3	31	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3884	432	피규어뮤지엄제주	3	32	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3885	432	피규어뮤지엄제주	3	33	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3886	432	피규어뮤지엄제주	3	34	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3887	432	피규어뮤지엄제주	3	35	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3888	433	하고수동해수욕장	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
3889	433	하고수동해수욕장	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
3890	433	하고수동해수욕장	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
3891	433	하고수동해수욕장	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
3892	433	하고수동해수욕장	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
3893	433	하고수동해수욕장	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
3894	433	하고수동해수욕장	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
3895	433	하고수동해수욕장	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
3896	433	하고수동해수욕장	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
3897	434	하귀애월해안도로	7	63	2023-11-14	11.76923076923077	13	10	30	4	2023-11-14	November	1	fall
3898	434	하귀애월해안도로	7	64	2023-11-15	11.791666666666666	15	9	30	4	2023-11-15	November	2	fall
3899	434	하귀애월해안도로	7	65	2023-11-16	12.5	17	10	73	4	2023-11-16	November	3	fall
3900	434	하귀애월해안도로	7	66	2023-11-17	10.5	12	10	60	4	2023-11-17	November	4	fall
3901	434	하귀애월해안도로	7	67	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3902	434	하귀애월해안도로	7	68	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3903	434	하귀애월해안도로	7	69	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3904	434	하귀애월해안도로	7	70	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3905	434	하귀애월해안도로	7	71	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3906	435	하도해수욕장	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
3907	435	하도해수욕장	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
3908	435	하도해수욕장	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
3909	435	하도해수욕장	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
3910	435	하도해수욕장	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
3911	435	하도해수욕장	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
3912	435	하도해수욕장	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
3913	435	하도해수욕장	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
3914	435	하도해수욕장	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
3915	436	하례감귤체험농장	0	0	2023-11-14	11.846153846153848	15	9	30	4	2023-11-14	November	1	fall
3916	436	하례감귤체험농장	0	1	2023-11-15	11.958333333333334	16	9	30	4	2023-11-15	November	2	fall
3917	436	하례감귤체험농장	0	2	2023-11-16	12.958333333333334	17	10	67	4	2023-11-16	November	3	fall
3918	436	하례감귤체험농장	0	3	2023-11-17	10.5	13	9	30	4	2023-11-17	November	4	fall
3919	436	하례감귤체험농장	0	4	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3920	436	하례감귤체험농장	0	5	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3921	436	하례감귤체험농장	0	6	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3922	436	하례감귤체험농장	0	7	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3923	436	하례감귤체험농장	0	8	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3924	437	하모해수욕장	1	9	2023-11-14	11.76923076923077	14	10	30	4	2023-11-14	November	1	fall
3925	437	하모해수욕장	1	10	2023-11-15	12.083333333333334	16	9	30	4	2023-11-15	November	2	fall
3926	437	하모해수욕장	1	11	2023-11-16	13.083333333333334	17	10	67	4	2023-11-16	November	3	fall
3927	437	하모해수욕장	1	12	2023-11-17	10.708333333333334	12	10	60	4	2023-11-17	November	4	fall
3928	437	하모해수욕장	1	13	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3929	437	하모해수욕장	1	14	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3930	437	하모해수욕장	1	15	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3931	437	하모해수욕장	1	16	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3932	437	하모해수욕장	1	17	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3933	438	하우목동항	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
3934	438	하우목동항	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
3935	438	하우목동항	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
3936	438	하우목동항	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
3937	438	하우목동항	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
3938	438	하우목동항	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
3939	438	하우목동항	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
3940	438	하우목동항	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
3941	438	하우목동항	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
3942	439	하효항	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
3943	439	하효항	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
3944	439	하효항	5	47	2023-11-16	15.041666666666666	19	13	66	4	2023-11-16	November	3	fall
3945	439	하효항	5	48	2023-11-17	11.75	14	10	30	4	2023-11-17	November	4	fall
3946	439	하효항	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3947	439	하효항	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3948	439	하효항	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3949	439	하효항	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3950	439	하효항	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3951	440	한담해변	7	63	2023-11-14	11.76923076923077	13	10	30	4	2023-11-14	November	1	fall
3952	440	한담해변	7	64	2023-11-15	11.791666666666666	15	9	30	4	2023-11-15	November	2	fall
3953	440	한담해변	7	65	2023-11-16	12.5	17	10	73	4	2023-11-16	November	3	fall
3954	440	한담해변	7	66	2023-11-17	10.5	12	10	60	4	2023-11-17	November	4	fall
3955	440	한담해변	7	67	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3956	440	한담해변	7	68	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3957	440	한담해변	7	69	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3958	440	한담해변	7	70	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3959	440	한담해변	7	71	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3960	441	한담해안산책로	7	63	2023-11-14	11.76923076923077	13	10	30	4	2023-11-14	November	1	fall
3961	441	한담해안산책로	7	64	2023-11-15	11.791666666666666	15	9	30	4	2023-11-15	November	2	fall
3962	441	한담해안산책로	7	65	2023-11-16	12.5	17	10	73	4	2023-11-16	November	3	fall
3963	441	한담해안산책로	7	66	2023-11-17	10.5	12	10	60	4	2023-11-17	November	4	fall
3964	441	한담해안산책로	7	67	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3965	441	한담해안산책로	7	68	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3966	441	한담해안산책로	7	69	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3967	441	한담해안산책로	7	70	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3968	441	한담해안산책로	7	71	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3969	442	한라산	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
3970	442	한라산	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
3971	442	한라산	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
3972	442	한라산	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
3973	442	한라산	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3974	442	한라산	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3975	442	한라산	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3976	442	한라산	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3977	442	한라산	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3978	443	한라산국립공원	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
3979	443	한라산국립공원	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
3980	443	한라산국립공원	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
3981	443	한라산국립공원	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
3982	443	한라산국립공원	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3983	443	한라산국립공원	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3984	443	한라산국립공원	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3985	443	한라산국립공원	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3986	443	한라산국립공원	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3987	444	한라산둘레길사려니숲길	8	72	2023-11-14	12.153846153846152	13	11	30	4	2023-11-14	November	1	fall
3988	444	한라산둘레길사려니숲길	8	73	2023-11-15	12.5	15	11	20	4	2023-11-15	November	2	fall
3989	444	한라산둘레길사려니숲길	8	74	2023-11-16	13.0	16	11	72	4	2023-11-16	November	3	fall
3990	444	한라산둘레길사려니숲길	8	75	2023-11-17	10.833333333333334	12	10	60	4	2023-11-17	November	4	fall
3991	444	한라산둘레길사려니숲길	8	76	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
3992	444	한라산둘레길사려니숲길	8	77	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
3993	444	한라산둘레길사려니숲길	8	78	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
3994	444	한라산둘레길사려니숲길	8	79	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
3995	444	한라산둘레길사려니숲길	8	80	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
3996	445	한라산둘레길천아숲길	7	63	2023-11-14	11.76923076923077	13	10	30	4	2023-11-14	November	1	fall
3997	445	한라산둘레길천아숲길	7	64	2023-11-15	11.791666666666666	15	9	30	4	2023-11-15	November	2	fall
3998	445	한라산둘레길천아숲길	7	65	2023-11-16	12.5	17	10	73	4	2023-11-16	November	3	fall
3999	445	한라산둘레길천아숲길	7	66	2023-11-17	10.5	12	10	60	4	2023-11-17	November	4	fall
4000	445	한라산둘레길천아숲길	7	67	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
4001	445	한라산둘레길천아숲길	7	68	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
4002	445	한라산둘레길천아숲길	7	69	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
4003	445	한라산둘레길천아숲길	7	70	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
4004	445	한라산둘레길천아숲길	7	71	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
4005	446	한라산등산로영실탐방로	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
4006	446	한라산등산로영실탐방로	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
4007	446	한라산등산로영실탐방로	5	47	2023-11-16	15.041666666666666	19	13	66	4	2023-11-16	November	3	fall
4008	446	한라산등산로영실탐방로	5	48	2023-11-17	11.75	14	10	30	4	2023-11-17	November	4	fall
4009	446	한라산등산로영실탐방로	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
4010	446	한라산등산로영실탐방로	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
4011	446	한라산등산로영실탐방로	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
4012	446	한라산등산로영실탐방로	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
4013	446	한라산등산로영실탐방로	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
4014	447	한라산어리목탐방안내소	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
4015	447	한라산어리목탐방안내소	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
4016	447	한라산어리목탐방안내소	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
4017	447	한라산어리목탐방안내소	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
4018	447	한라산어리목탐방안내소	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
4019	447	한라산어리목탐방안내소	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
4020	447	한라산어리목탐방안내소	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
4021	447	한라산어리목탐방안내소	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
4022	447	한라산어리목탐방안내소	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
4023	448	한라생태숲	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
4024	448	한라생태숲	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
4025	448	한라생태숲	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
4026	448	한라생태숲	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
4027	448	한라생태숲	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
4028	448	한라생태숲	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
4029	448	한라생태숲	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
4030	448	한라생태숲	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
4031	448	한라생태숲	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
